Comment_number,User_number,Date_of_comment,Proof_of_payment,Platform_ID,Platform,Nested_comment,Rating,Comment,comment_clean,date,time_of_comment,year,month,month_year,week_day,week_day_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359943,107470,2018-01-21 02:32:00,0,23352,Free Bitcoin Maker: Earn BTC,0,1,C'est une belle arnaque il faut arrivé à 500000 satoshi et au final rien!!,C'est une belle arnaque il faut arrivé à 500000 satoshi et au final rien!!,2018-01-21,2020-05-09 02:32:00,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359977,107487,2018-01-21 09:50:31,0,12030,Click-It,0,1,"Je ne recommande surtout pas ce site qu'est click-it,je l'ai essayer apres avoir fait MOOLINEO qui lui est plus fiable,j'ai toujours recu mes chq a mon domicile.Revenons a click it avec qui je n'ai que des problemes,inscris depuis quelques mois j y ai gagner un 1er bon de 5e que je n'ai jamais recu car manque de pieces justificatif que j ai fournis par la suite donc j ai continuer et demander un bon de 10e a DECATHLON qu il m ont dit envoyer 2 fois de suite et au jour d'aujourd hui je les relances et aucunes news,pas du tous  serieux comme site.Une idee pour mon bon de 10e ?","Je ne recommande surtout pas ce site qu'est click-it,je l'ai essayer apres avoir fait MOOLINEO qui lui est plus fiable,j'ai toujours recu mes chq a mon domicile.Revenons a click it avec qui je n'ai que des problemes,inscris depuis quelques mois j y ai gagner un 1er bon de 5e que je n'ai jamais recu car manque de pieces justificatif que j ai fournis par la suite donc j ai continuer et demander un bon de 10e a DECATHLON qu il m ont dit envoyer 2 fois de suite et au jour d'aujourd hui je les relances et aucunes news,pas du tous  serieux comme site.Une idee pour mon bon de 10e ?",2018-01-21,2020-05-09 09:50:31,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360016,39989,2018-01-21 11:49:08,0,193,Mailorama,0,1,"Bonjour,<br />
<br />
Vous constatez comme moi que les mails rémunérés n'existent plus (ou quasiment plus !) et c'est vraiment regrettable ! C'est une honte de nous faire croire qu'avec les mails tirage au sort, on va souvent gagner ! C'est loin d'être le cas !<br />
A ce rythme-là, je ne vais pas tarder à arrêter Mailorama. Je n'ai pas envie d'être pollué de mails qui ne me font rien gagner. Il y a donc site de cashback qui sont plus respectueux du client et dont les mails sont toujours rémunérés, eux !<br />
<br />
<br />
Mais bon ! Ca sent la fin quand même des mails rémunérés et pourquoi pas de Mailorama !?!<br />
","Bonjour,  Vous constatez comme moi que les mails rémunérés n'existent plus (ou quasiment plus !) et c'est vraiment regrettable ! C'est une honte de nous faire croire qu'avec les mails tirage au sort, on va souvent gagner ! C'est loin d'être le cas ! A ce rythme-là, je ne vais pas tarder à arrêter Mailorama. Je n'ai pas envie d'être pollué de mails qui ne me font rien gagner. Il y a donc site de cashback qui sont plus respectueux du client et dont les mails sont toujours rémunérés, eux !   Mais bon ! Ca sent la fin quand même des mails rémunérés et pourquoi pas de Mailorama !?! ",2018-01-21,2020-05-09 11:49:08,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360070,107521,2018-01-21 15:59:52,0,24092,LifeAdz,0,1,"This is a scam website. The admin is scanner, i have invested $ 50 on this website but the admin ran away. This site never pays.Don't invest your money and time on this scam website.","This is a scam website. The admin is scanner, i have invested $ 50 on this website but the admin ran away. This site never pays.Don't invest your money and time on this scam website.",2018-01-21,2020-05-09 15:59:52,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360096,101931,2018-01-21 17:59:32,0,12030,Click-It,0,1,"Je réalise des missions et aucunes sont rémunérées, je ne comprends pas ? ","Je réalise des missions et aucunes sont rémunérées, je ne comprends pas ? ",2018-01-21,2020-05-09 17:59:32,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360147,2299,2018-01-21 22:04:44,0,79,codesgratuit,0,1,SITE FERME<span class=editCom> | Edit. : 22/01/2018 12:42:05</span>,SITE FERME | Edit. : 22/01/2018 12:42:05,2018-01-21,2020-05-09 22:04:44,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360146,2299,2018-01-21 22:01:16,0,6501,Dino-Game,0,1,site fermé ,site fermé ,2018-01-21,2020-05-09 22:01:16,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360339,2299,2018-01-22 18:34:14,0,7138,Kynjeux,0,1,impossible de se connecté,impossible de se connecté,2018-01-22,2020-05-09 18:34:14,2018,1,2018-01,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360598,89618,2018-01-23 20:34:39,0,9036,Offer Nation,0,1,"pour l'instant j'attends mon premier paiement<br />
mais entre temps mon compte a été comme gelé pour verification j'attends apres avoir envoyé un ticket pour comprendre cette situation<br />
je suis tiede",pour l'instant j'attends mon premier paiement mais entre temps mon compte a été comme gelé pour verification j'attends apres avoir envoyé un ticket pour comprendre cette situation je suis tiede,2018-01-23,2020-05-09 20:34:39,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360395,51194,2018-01-22 23:42:56,0,6628,vEuro,0,1,"update paiement non reçu: Toujours aucunes réponses du support, paiement toujours marqué comme validé mais je n'en ai toujours pas vu la couleur évidemment.<br />
Support inexistant, site peu fiable. Je ne recommande définitivement pas.","update paiement non reçu: Toujours aucunes réponses du support, paiement toujours marqué comme validé mais je n'en ai toujours pas vu la couleur évidemment. Support inexistant, site peu fiable. Je ne recommande définitivement pas.",2018-01-22,2020-05-09 23:42:56,2018,1,2018-01,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360406,65418,2018-01-23 01:03:07,0,25510,AdSerious,0,1,Licence Evolution Script illégale.,Licence Evolution Script illégale.,2018-01-23,2020-05-09 01:03:07,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360533,107728,2018-01-23 16:01:06,0,15791,GreenPanthera,0,1,"Bonjour,<br />
<br />
Je me suis inscrit sur ce site sur les conseils des commentaires ici et après les 5 $ reçu pour l?inscription, après j?ai reçu déjà 2 mails en me disant qu?il y a des sondages pour moi avec des rémunérations à 0.75 $ mais après des questions en cliquant sur le lien et en répondant, on me dit à chaque fois que je ne correspond pas au profil recherché hors j?ai déjà répondu à de nombreuses questions. J?ai l?impression qu?on réponds du coup gratuitement et sans rémunérations aux questionnaires car réponses sur pleins de sujets différents pour ensuite dire que je ne correspond pas au profil. Ça sent l?arnaque !","Bonjour,  Je me suis inscrit sur ce site sur les conseils des commentaires ici et après les 5 $ reçu pour l?inscription, après j?ai reçu déjà 2 mails en me disant qu?il y a des sondages pour moi avec des rémunérations à 0.75 $ mais après des questions en cliquant sur le lien et en répondant, on me dit à chaque fois que je ne correspond pas au profil recherché hors j?ai déjà répondu à de nombreuses questions. J?ai l?impression qu?on réponds du coup gratuitement et sans rémunérations aux questionnaires car réponses sur pleins de sujets différents pour ensuite dire que je ne correspond pas au profil. Ça sent l?arnaque !",2018-01-23,2020-05-09 16:01:06,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360634,39989,2018-01-23 22:50:13,0,23598,Undeca,0,1,"SCAM !<br />
<br />
Les demandes de paiement sont systématiquement annulées (2 essais).<br />
<br />
A fuir !<br />
<br />
",SCAM !  Les demandes de paiement sont systématiquement annulées (2 essais).  A fuir !  ,2018-01-23,2020-05-09 22:50:13,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360670,103260,2018-01-24 11:45:12,0,9180,Freakzee,0,1,"Ce site est une arnaque, il vous propose des jeux mais quand vous allez dessus ça vous demande d'installer adobe. Je l'ai installé, ça m'a débité une partie et n'a pas marché, il en est de même pour les autres jeux.","Ce site est une arnaque, il vous propose des jeux mais quand vous allez dessus ça vous demande d'installer adobe. Je l'ai installé, ça m'a débité une partie et n'a pas marché, il en est de même pour les autres jeux.",2018-01-24,2020-05-09 11:45:12,2018,1,2018-01,2,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360707,107783,2018-01-24 13:17:34,0,1994,Appliprivé,0,1,"Cela fait plusieurs mois que je teste (enfin, plus maintenant puisqu'ils ne publient plus aucun test), j'ai 30 euros en attente que je ne verrai sans doute jamais... Ils ne répondent pas aux mails, bref, arnaque !","Cela fait plusieurs mois que je teste (enfin, plus maintenant puisqu'ils ne publient plus aucun test), j'ai 30 euros en attente que je ne verrai sans doute jamais... Ils ne répondent pas aux mails, bref, arnaque !",2018-01-24,2020-05-09 13:17:34,2018,1,2018-01,2,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360884,107770,2018-01-25 09:04:32,0,12331,ConnectFrance,0,1,pas moyen de creer compte,pas moyen de creer compte,2018-01-25,2020-05-09 09:04:32,2018,1,2018-01,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360944,46245,2018-01-25 17:13:36,0,232,DonkeyMails,0,1,"Bon sang pour retirer ses gains c'est la galère.<br />
Il faut tomber au bon moment,il y a des dates réservées etc....<br />
Personnellement quand j'aurai été payé (je ne sais pas quand)je quitte.<br />
Pour moi c'est un PTC à éviter.<br />
","Bon sang pour retirer ses gains c'est la galère. Il faut tomber au bon moment,il y a des dates réservées etc.... Personnellement quand j'aurai été payé (je ne sais pas quand)je quitte. Pour moi c'est un PTC à éviter. ",2018-01-25,2020-05-09 17:13:36,2018,1,2018-01,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360948,65385,2018-01-25 17:57:39,1,18520,Cliquesteria,0,1,"SCAM classique. Étant un upgrade,et j'ai fait un dépôt de 2$ avant le retrait et je demande un retrait on me met un 0.5$ en pending je contact le support et on me dit de faire un dépôt encore. Ce site entrain de suivre une formation SCAM classique.  Je stop de travailler sur ce site. Le Vrai messager d'une prison est bien un prisonnier . ","SCAM classique. Étant un upgrade,et j'ai fait un dépôt de 2$ avant le retrait et je demande un retrait on me met un 0.5$ en pending je contact le support et on me dit de faire un dépôt encore. Ce site entrain de suivre une formation SCAM classique.  Je stop de travailler sur ce site. Le Vrai messager d'une prison est bien un prisonnier . ",2018-01-25,2020-05-09 17:57:39,2018,1,2018-01,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361226,44211,2018-01-26 20:40:02,0,24883,HoneyBTC,0,1,"Compte reset pour 10 jours d'inactivité. + les doutes évoqués plus bas, j'abandonne...","Compte reset pour 10 jours d'inactivité. + les doutes évoqués plus bas, j'abandonne...",2018-01-26,2020-05-09 20:40:02,2018,1,2018-01,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361369,28775,2018-01-27 13:14:52,0,14493,Jannonceoclic.fr,0,1,"depuis hier impossible d aller sur le site cela inscrit:<br />
Ce site est inaccessible<br />
<br />
L'adresse DNS address du serveur jannonceoclic.fr est introuvable.<br />
DNS_PROBE_FINISHED_NXDOMAIN<br />
<br />
quelqu un a t il ce probleme??",depuis hier impossible d aller sur le site cela inscrit: Ce site est inaccessible  L'adresse DNS address du serveur jannonceoclic.fr est introuvable. DNS_PROBE_FINISHED_NXDOMAIN  quelqu un a t il ce probleme??,2018-01-27,2020-05-09 13:14:52,2018,1,2018-01,5,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361465,105400,2018-01-27 22:02:58,0,21087,LC-PASS,0,1,jai deposer plainte contre loic lc pass la police va vous voir pour escroquerie,jai deposer plainte contre loic lc pass la police va vous voir pour escroquerie,2018-01-27,2020-05-09 22:02:58,2018,1,2018-01,5,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361571,101018,2018-01-28 11:59:01,0,6923,maxiptc,0,1,"Ce site ne paye plus aucune nouvelle de mon upgrade, aucun virement demandé le 31/12/2017 - et aucune réponse à mes mails. Ce site est mort, dommage","Ce site ne paye plus aucune nouvelle de mon upgrade, aucun virement demandé le 31/12/2017 - et aucune réponse à mes mails. Ce site est mort, dommage",2018-01-28,2020-05-09 11:59:01,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361710,89618,2018-01-28 23:43:25,0,13320,Qriket,0,1,sur sa page googleplay des commentaires inquietant fusent concernant la derniere mise a jour de qriket qui fait bloquer l'application au demarrage et du coup ça me decourage à l'essayer ... pour l'instant ...<span class=editCom> | Edit. : 28/01/2018 23:51:07</span>,sur sa page googleplay des commentaires inquietant fusent concernant la derniere mise a jour de qriket qui fait bloquer l'application au demarrage et du coup ça me decourage à l'essayer ... pour l'instant ... | Edit. : 28/01/2018 23:51:07,2018-01-28,2020-05-09 23:43:25,2018,1,2018-01,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361813,108295,2018-01-29 15:07:30,0,1863,Hiving,0,1,"Echange de points pour 10 &euro; fait fin octobre 2017. 3 mois après toujours pas de paiement. Rubrique ""contact"" du site bloquée. Impossible de se renseigner. Mon 1er échange de points avait dem","Echange de points pour 10 € fait fin octobre 2017. 3 mois après toujours pas de paiement. Rubrique ""contact"" du site bloquée. Impossible de se renseigner. Mon 1er échange de points avait dem",2018-01-29,2020-05-09 15:07:30,2018,1,2018-01,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364785,48522,2018-02-08 20:02:16,0,26050,BITCOIN-FORFAIT,0,1,Bordel le mec qui se fais passez pour un client est le lendemain remercie les faux pseudo qu'il se créer lui même ont touche le fond ici,Bordel le mec qui se fais passez pour un client est le lendemain remercie les faux pseudo qu'il se créer lui même ont touche le fond ici,2018-02-08,2020-05-09 20:02:16,2018,2,2018-02,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361896,94870,2018-01-29 22:25:26,0,12030,Click-It,0,1,"/! FUYEZ !!! Dommage que des nouveaux utilisateurs se fassent encore avoir sur ce site !<br />
Toujours pas reçus mes payements comme des centaines de personnes ici. Passez votre chemin il y a mieux ailleurs.<br />
Bonne journée à vous. Content de vous avoir fais gagner du temps.",/! FUYEZ !!! Dommage que des nouveaux utilisateurs se fassent encore avoir sur ce site ! Toujours pas reçus mes payements comme des centaines de personnes ici. Passez votre chemin il y a mieux ailleurs. Bonne journée à vous. Content de vous avoir fais gagner du temps.,2018-01-29,2020-05-09 22:25:26,2018,1,2018-01,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361927,52906,2018-01-30 07:37:45,0,12030,Click-It,0,1,Pas de paiement de ma commande wv2ec7sr du 31 décembre de 10euros PayPal qui selon le site est considérée comme payée mais toujours rien sur mon compte PayPal.  après plusieurs messages auprès du service clients (aucune reponse) A Qui Dois je M adresser ????? ,Pas de paiement de ma commande wv2ec7sr du 31 décembre de 10euros PayPal qui selon le site est considérée comme payée mais toujours rien sur mon compte PayPal.  après plusieurs messages auprès du service clients (aucune reponse) A Qui Dois je M adresser ????? ,2018-01-30,2020-05-09 07:37:45,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362095,64202,2018-01-30 19:56:45,0,21298,DoneClix,0,1,"Je pence que ce site est férmé,","Je pence que ce site est férmé,",2018-01-30,2020-05-09 19:56:45,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362122,1946,2018-01-30 21:28:34,0,17235,DimondClix,0,1,"ATTENTION, le site et son frère Planetclix changent de propriétaire aujourd'hui même. Mais voilà, l'escroc portugais qui gérait le site avant a laissé une telle dette, que les nouveaux vont tout reprendre à zéro et donc annuler purement et simplement tous les paiements en attente. Soit pour moi, environ 400 $. Comme j'ai trouvé l'identité exacte de l'ancien, je vais voir comment porter plainte pour excroquerie au niveau européen. Car évidemment ce voleur va en recréer un très vite. Les autres possèdent Buxxter.net j'ignore ce que ça va donner. Suis dégoûté et en colère. Pascal","ATTENTION, le site et son frère Planetclix changent de propriétaire aujourd'hui même. Mais voilà, l'escroc portugais qui gérait le site avant a laissé une telle dette, que les nouveaux vont tout reprendre à zéro et donc annuler purement et simplement tous les paiements en attente. Soit pour moi, environ 400 $. Comme j'ai trouvé l'identité exacte de l'ancien, je vais voir comment porter plainte pour excroquerie au niveau européen. Car évidemment ce voleur va en recréer un très vite. Les autres possèdent Buxxter.net j'ignore ce que ça va donner. Suis dégoûté et en colère. Pascal",2018-01-30,2020-05-09 21:28:34,2018,1,2018-01,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362250,36685,2018-01-31 17:13:48,0,24368,WorldMONEY,0,1,"Bonjour j'ai un gros soucis avec ce site.<br />
Mon compte a été suspendu pour la raison suivante : je suis un criminel qui as généré du faux trafic pour la somme de 1$ en moyenne.<br />
<br />
Bref @packoozwin, je tes envoyé et tu ma répondu mais très mal.<br />
<br />
Je ne suis pas ce genre de membre qui arnaque les sites.<br />
Le seul truc que j'ai fais et que j'avais envoyé ton lien sur otohits j'avais d'ailleurs payés 2$ pour que ton lien soit vu sur une durée de 60 secondes.<br />
Ce qui au final ne ma rapporter que 0.90$ en moyenne.<br />
Le reste cest quelques validations de PTS et quelques vidéos vues.<br />
<br />
J'écris ce message car tu me dis que j'ai déjà perdu 0.14$ de mon solde parce que j'ai ""triché"" et le reste soit +0.90$ tu me le laisse pour geste commercial ??<br />
<br />
A l'époque tu avais autorisé otohits (du moins tu ne l'avais pas interdit) je ne comprends pas cela.<br />
<br />
Je ne cherche pas à être payé que l'on soit d'accord je gagne bien plus avec le trading mais je suis modo et fan de ces petits sites français qui essaie de ce développer avec les peux de moyens que vous avez a disposition.<br />
<br />
Je souhaiterai juste une explication rationnel qui sera valide par les autres membres NBR.<br />
<br />
En gros pour ma part j'ai exploité légalement ton site et je me sent arnaqué.<br />
<br />
Ta réponse ne met pas destiné mais plutôt aux petits membres qui pour eux si tu leurs retirent 1$ cest pas possible de continuer.<br />
<br />
Bref j'ai toujours été fidèle je pense qu'un message public cest mieux pour informer la communauté que si je t'avais répondu par mail.<br />
<br />
CDLT, #lucky31","Bonjour j'ai un gros soucis avec ce site. Mon compte a été suspendu pour la raison suivante : je suis un criminel qui as généré du faux trafic pour la somme de 1$ en moyenne.  Bref @packoozwin, je tes envoyé et tu ma répondu mais très mal.  Je ne suis pas ce genre de membre qui arnaque les sites. Le seul truc que j'ai fais et que j'avais envoyé ton lien sur otohits j'avais d'ailleurs payés 2$ pour que ton lien soit vu sur une durée de 60 secondes. Ce qui au final ne ma rapporter que 0.90$ en moyenne. Le reste cest quelques validations de PTS et quelques vidéos vues.  J'écris ce message car tu me dis que j'ai déjà perdu 0.14$ de mon solde parce que j'ai ""triché"" et le reste soit +0.90$ tu me le laisse pour geste commercial ??  A l'époque tu avais autorisé otohits (du moins tu ne l'avais pas interdit) je ne comprends pas cela.  Je ne cherche pas à être payé que l'on soit d'accord je gagne bien plus avec le trading mais je suis modo et fan de ces petits sites français qui essaie de ce développer avec les peux de moyens que vous avez a disposition.  Je souhaiterai juste une explication rationnel qui sera valide par les autres membres NBR.  En gros pour ma part j'ai exploité légalement ton site et je me sent arnaqué.  Ta réponse ne met pas destiné mais plutôt aux petits membres qui pour eux si tu leurs retirent 1$ cest pas possible de continuer.  Bref j'ai toujours été fidèle je pense qu'un message public cest mieux pour informer la communauté que si je t'avais répondu par mail.  CDLT, #lucky31",2018-01-31,2020-05-09 17:13:48,2018,1,2018-01,2,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
